Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
13-Mar-2022 23:18:34.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:35.752,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:36.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:37.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:38.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:39.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:40.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:41.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,25.88235283,-,821,-,-,-,4429.45251852,-,-,-,6,14.35873606,6.65751123,8.69799995,11.49665642,14.68999958,18.80652809,24.57062149,-,-,152,48,0,-,-,7.05160236,14.18087864,19.91978073,-0.34126395,-,12.39999962,80
13-Mar-2022 23:18:42.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,4429.45251852,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.39999962,79
13-Mar-2022 23:18:43.753,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:44.752,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:45.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:46.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:47.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:48.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:49.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:50.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,21,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:51.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,41.17647171,-,813,-,-,-,5514.33479876,-,-,-,6,14.35873606,0,8.69732571,11.4975481,14.07999992,0,24.56871605,-,-,152,48,1.24274238,-,-,6.93967247,14.40960217,19.60359383,-0.34126395,-,12.5,79
13-Mar-2022 23:18:52.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,41.17647171,-,830,-,-,-,5514.33479876,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:53.753,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,5514.33479876,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:54.751,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:55.754,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:56.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:57.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:58.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:18:59.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:19:00.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:19:01.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,830,-,-,-,4620.90233268,-,-,-,6,14.35873606,1.34049702,8.68536377,11.51338387,14.85999966,3.78671479,24.53492546,-,-,152,48,0,-,-,5.53987837,18.0505619,15.64937401,-0.34126395,-,12.5,79
13-Mar-2022 23:19:02.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,25.88235283,-,765,-,-,-,4620.90233268,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:03.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,4620.90233268,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:04.752,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:05.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:06.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:07.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:08.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:09.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:10.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:11.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,765,-,-,-,8924.17201914,-,-,-,6,14.5037738,0,8.68469238,11.51427364,13.93999958,0,24.53302765,-,-,152,48,8.0778255,-,-,5.48711777,18.22412491,15.50033283,-0.19622622,-,12.5,78
13-Mar-2022 23:19:12.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,67.84313965,-,938,-,-,-,8924.17201914,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:13.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,8924.17201914,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:14.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:15.751,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:16.751,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:17.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:18.759,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:19.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:20.751,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,22,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:21.762,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,23,-,46.66666794,-,938,-,-,-,9179.43843802,-,-,-,6,14.35873606,4.74876928,8.67831326,11.5227375,16.27000046,13.41460228,24.51500893,-,-,152,48,16.15565099,-,-,5.36405993,18.6422081,15.15271091,-0.34126395,-,12.5,82
13-Mar-2022 23:19:22.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,9179.43843802,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.5,91
13-Mar-2022 23:19:23.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
13-Mar-2022 23:19:24.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
13-Mar-2022 23:19:25.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
13-Mar-2022 23:19:26.749,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
13-Mar-2022 23:19:27.751,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
13-Mar-2022 23:19:28.750,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300.69824219,-,37.28227152,4.70588255,0,23,-,40.39215851,-,1393,-,-,-,10773.40317864,-,-,-,6,14.5037738,8.79600525,8.67850304,11.52248478,25.90999985,24.84747314,24.5155468,-,-,152,48,23.6121053,-,-,5.85433769,17.08099556,16.53767776,-0.19622622,-,12.60000038,91
