Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
29:49.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:50.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:51.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:52.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:53.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:54.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,821,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78600216,11.38150406,14.18999958,0,24.81921577,-,-,152,48,-,-,1.9375509,5.47330761,-0.7763772,-,12.80000019,79
29:55.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
29:56.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4684.718937,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
29:57.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
29:58.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
29:59.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
30:00.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
30:01.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
30:02.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
30:03.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,25,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78525829,11.38246822,13.72000027,0,24.81711388,-,-,152,48,-,-,1.92729938,5.44434834,-0.7763772,-,12.80000019,78
30:04.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,818,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:05.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4588.99403,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:06.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:07.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:08.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:09.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:10.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:11.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:12.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:13.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,819,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78451538,11.38343048,13.80000019,0,24.81501389,-,-,152,48,-,-,1.9181217,5.41842318,-0.7763772,-,12.80000019,78
30:14.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.56862831,820,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78377342,11.38439178,14.15999985,0,24.81291962,-,-,152,48,-,-,1.90981817,5.3949666,-0.7763772,-,12.80000019,78
30:15.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.1764698,820,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78377342,11.38439178,14.15999985,0,24.81291962,-,-,152,48,-,-,1.90981817,5.3949666,-0.7763772,-,12.80000019,78
30:16.7,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227152,4.70588255,0,26,-,21.1764698,820,-,-,4652.810635,-,-,-,9,13.92362285,0,8.78377342,11.38439178,14.15999985,0,24.81291962,-,-,152,48,-,-,1.90981817,5.3949666,-0.7763772,-,12.69999981,78
