Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
18:32.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:33.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:34.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:35.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:36.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:37.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6954031,11.50008965,-,0,24.56328773,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:38.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:39.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:40.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:41.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:42.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:43.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69493866,11.50070381,-,0,24.56197357,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:44.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:45.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:46.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:47.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:48.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:49.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:50.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69447422,11.50131798,-,0,24.56066322,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:51.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:52.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:53.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:54.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:55.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:56.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69401073,11.50193119,-,0,24.55935287,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:57.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:58.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
18:59.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:00.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:01.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:02.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6935482,11.5025444,-,0,24.55804443,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:03.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:04.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:05.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:06.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:07.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:08.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69308567,11.50315666,-,0,24.5567379,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:09.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:10.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:11.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:12.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:13.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:14.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69262314,11.50376797,-,0,24.55543327,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:15.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:16.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:17.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:18.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:19.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:20.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:21.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:22.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:23.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:24.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:25.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:26.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:27.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:28.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:29.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:30.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:31.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:32.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:33.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:34.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:35.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
19:36.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.69216156,11.50437832,-,0,24.55413055,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
