Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20
28:26.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,297.4021301,171.8818946,37.28227152,32.94117737,-32.03125,24,-,59.60784149,-,1628,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,16.38926439,8.89349079,8.59669399,11.63213634,33.29999924,25.12285614,24.28444672,-,-,27.96170364,-,-,5.76741314,17.33843422,16.29212761,1.68926442,-,12.69999981,82,152
28:27.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,297.4021301,171.8818946,37.28227152,32.94117737,-32.03125,24,-,59.60784149,-,1628,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,16.38926439,8.89349079,8.59669399,11.63213634,33.29999924,25.12285614,24.28444672,-,-,27.96170364,-,-,5.76741314,17.33843422,16.29212761,1.68926442,-,12.69999981,82,152
28:28.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,297.4021301,171.8818946,37.28227152,32.94117737,-32.03125,24,-,59.60784149,-,1628,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,16.38926439,8.89349079,8.59669399,11.63213634,33.29999924,25.12285614,24.28444672,-,-,27.96170364,-,-,5.76741314,17.33843422,16.29212761,1.68926442,-,12.69999981,82,152
28:29.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,297.4021301,171.8818946,37.28227152,32.94117737,-32.03125,24,-,59.60784149,-,1628,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,16.38926439,8.89349079,8.59669399,11.63213634,33.29999924,25.12285614,24.28444672,-,-,27.96170364,-,-,5.76741314,17.33843422,16.29212761,1.68926442,-,12.69999981,82,152
28:30.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,297.4021301,171.8818946,37.28227152,32.94117737,-32.03125,25,-,59.60784149,-,1628,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,16.38926439,8.89349079,8.59669399,11.63213634,33.29999924,25.12285614,24.28444672,-,-,27.96170364,-,-,5.76741314,17.33843422,16.29212761,1.68926442,-,12.69999981,82,152
28:31.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,241.2724152,171.8818946,37.28227152,32.94117737,-32.03125,25,-,71.76470947,-,1874,2.28072262,38.012043,-,15076.67287,49.50449753,0.01769042,-,11,14.64881154,14.28596973,8.60346699,11.62297916,21.44000053,40.35584641,24.30357933,-,-,31.68993079,-,-,6.98434973,14.31742668,19.72980118,-0.05118848,-,12.69999981,76,152
28:32.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,241.2724152,171.8818946,37.28227152,34.90196228,0,25,-,71.76470947,-,1874,2.28072262,38.012043,-,11220.11941,49.50449753,0.01769042,-,11,14.64881154,14.28596973,8.60346699,11.62297916,21.44000053,40.35584641,24.30357933,-,-,31.68993079,-,-,6.98434973,14.31742668,19.72980118,-0.05118848,-,12.60000038,76,152
28:33.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,241.2724152,171.8818946,37.28227152,34.90196228,0,25,-,71.76470947,-,1874,2.28072262,38.012043,-,11220.11941,49.50449753,0.01769042,-,11,14.64881154,14.28596973,8.60346699,11.62297916,21.44000053,40.35584641,24.30357933,-,-,31.68993079,-,-,6.98434973,14.31742668,19.72980118,-0.05118848,-,12.60000038,76,152
28:34.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,∞,7.49850988,241.2724152,171.8818946,37.28227152,34.90196228,0,26,-,71.76470947,-,1874,2.28072262,38.012043,-,11220.11941,49.50449753,0.01769042,-,11,14.5037738,14.28596973,8.60346699,11.62297916,21.44000053,40.35584641,24.30357933,-,-,31.68993079,-,-,6.98434973,14.31742668,19.72980118,-0.19622622,-,12.60000038,76,152
28:35.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,0,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,11220.11941,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.60000038,68,152
28:36.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,-16.40625,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.80000019,68,152
28:37.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,-16.40625,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.80000019,68,152
28:38.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,-16.40625,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.80000019,68,152
28:39.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,-16.40625,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.80000019,68,152
28:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,217.0844879,171.998288,37.28227152,38.82352829,-16.40625,26,-,73.72548676,-,1421,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,15.67758083,8.6118784,11.61162663,18.21999931,44.28694916,24.32734108,-,-,32.31130198,-,-,8.07100391,12.38977528,22.79944611,-0.19622622,-,12.80000019,68,152
28:41.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,197.7154083,171.998288,37.28227152,38.82352829,-16.40625,27,-,73.72548676,-,1432,1.69940948,28.32349205,-,6087.233864,49.49698639,0.0225748,-,11,14.5037738,18.94547653,8.62415123,11.59510231,14.93999958,53.51829147,24.36200905,-,-,32.93267318,-,-,9.27927876,10.77647591,26.2126503,-0.19622622,-,12.80000019,62,152
28:42.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,197.7154083,171.998288,37.28227152,34.11764526,-3.125,27,-,73.72548676,-,1432,1.69940948,28.32349205,-,8605.088996,49.49698639,0.0225748,-,11,14.5037738,18.94547653,8.62415123,11.59510231,14.93999958,53.51829147,24.36200905,-,-,32.93267318,-,-,9.27927876,10.77647591,26.2126503,-0.19622622,-,12.5,62,152
28:43.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,197.7154083,171.998288,37.28227152,34.11764526,-3.125,27,-,73.72548676,-,1432,1.69940948,28.32349205,-,8605.088996,49.49698639,0.0225748,-,11,14.5037738,18.94547653,8.62415123,11.59510231,14.93999958,53.51829147,24.36200905,-,-,32.93267318,-,-,9.27927876,10.77647591,26.2126503,-0.19622622,-,12.5,62,152
28:44.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39020303,1.51745612,197.7154083,171.998288,37.28227152,34.11764526,-3.125,28,-,73.72548676,-,1432,1.69940948,28.32349205,-,8605.088996,49.49698639,0.0225748,-,11,14.5037738,18.94547653,8.62415123,11.59510231,14.93999958,53.51829147,24.36200905,-,-,32.93267318,-,-,9.27927876,10.77647591,26.2126503,-0.19622622,-,12.5,62,152
28:45.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,-3.125,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,8605.088996,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.5,57,152
28:46.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,0,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.69999981,57,152
28:47.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,0,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.69999981,57,152
28:48.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,0,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.69999981,57,152
28:49.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,0,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.69999981,57,152
28:50.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,183.0733643,172.3928837,37.28227152,35.68627548,0,28,-,61.17647171,-,1417,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,21.24363708,8.63912106,11.5750103,13.57999992,60.01027298,24.40429688,-,-,32.31130198,-,-,10.47571468,9.54568958,29.59241295,-0.19622622,-,12.69999981,57,152
28:51.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,168.7623444,172.3928837,37.28227152,35.68627548,0,29,-,61.17647171,-,1357,1.26495099,21.08251572,-,7713.106907,49.49155426,0.02610437,-,11,14.5037738,27.20931435,8.66112423,11.54560566,12.65999985,76.86247253,24.46645164,-,-,31.0685596,-,-,11.9969511,8.33527851,33.8896904,-0.19622622,-,12.69999981,53,152
28:52.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,168.7623444,172.3928837,37.28227152,35.29411697,3.125,29,-,57.64706039,-,1357,1.26495099,21.08251572,-,7012.574632,49.49155426,0.02610437,-,11,14.5037738,27.20931435,8.66112423,11.54560566,12.65999985,76.86247253,24.46645164,-,-,31.0685596,-,-,11.9969511,8.33527851,33.8896904,-0.19622622,-,12.80000019,53,152
28:53.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,168.7623444,172.3928837,37.28227152,35.29411697,3.125,29,-,57.64706039,-,1357,1.26495099,21.08251572,-,7012.574632,49.49155426,0.02610437,-,11,14.5037738,27.20931435,8.66112423,11.54560566,12.65999985,76.86247253,24.46645164,-,-,31.0685596,-,-,11.9969511,8.33527851,33.8896904,-0.19622622,-,12.80000019,53,152
28:54.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22142663,0.84708093,168.7623444,172.3928837,37.28227152,35.29411697,3.125,29,-,57.64706039,-,1357,1.26495099,21.08251572,-,7012.574632,49.49155426,0.02610437,-,11,14.5037738,27.20931435,8.66112423,11.54560566,12.65999985,76.86247253,24.46645164,-,-,31.0685596,-,-,11.9969511,8.33527851,33.8896904,-0.19622622,-,12.80000019,53,152
28:55.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,35.29411697,3.125,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,7012.574632,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.80000019,49,152
28:56.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,34.11764526,-1.5625,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.69999981,49,152
28:57.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,34.11764526,-1.5625,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.69999981,49,152
28:58.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,34.11764526,-1.5625,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.69999981,49,152
28:59.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,34.11764526,-1.5625,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.69999981,49,152
29:00.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,157.6599274,173.1184931,37.28227152,34.11764526,-1.5625,29,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,29.05081177,8.68525314,11.51352882,12.13000011,82.06443787,24.53461456,-,-,29.82581722,-,-,13.41810608,7.45246172,37.90425491,-0.19622622,-,12.69999981,49,152
29:01.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,150.7018585,173.1184931,37.28227152,34.11764526,-1.5625,30,-,62.35293961,-,1313,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,11,14.5037738,25.93198395,8.70563984,11.4865675,12.02000046,73.25419617,24.59220314,-,-,29.82581722,-,-,14.38071156,6.95361423,40.62347794,-0.19622622,-,12.69999981,47,152
29:02.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,150.7018585,173.1184931,37.28227152,36.07843018,-10.9375,30,-,55.29411697,-,1250,0.89378625,14.89643764,-,6884.941423,49.48770905,0.02860498,-,10,14.5037738,25.93198395,8.70563984,11.4865675,12.02000046,73.25419617,24.59220314,-,-,27.96170364,-,-,14.38071156,6.95361423,40.62347794,-0.19622622,-,12.69999981,47,152
29:03.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,150.7018585,173.1184931,37.28227152,36.07843018,-10.9375,30,-,55.29411697,-,1250,0.89378625,14.89643764,-,5578.151403,49.48770905,0.02860498,-,10,14.5037738,25.93198395,8.70563984,11.4865675,12.02000046,73.25419617,24.59220314,-,-,27.96170364,-,-,14.38071156,6.95361423,40.62347794,-0.19622622,-,12.69999981,47,152
29:04.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16385513,0.62079499,150.7018585,173.1184931,37.28227152,36.07843018,-10.9375,30,-,55.29411697,-,1250,0.89378625,14.89643764,-,5578.151403,49.48770905,0.02860498,-,10,14.5037738,25.93198395,8.70563984,11.4865675,12.02000046,73.25419617,24.59220314,-,-,27.96170364,-,-,14.38071156,6.95361423,40.62347794,-0.19622622,-,12.69999981,47,152
29:05.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,-10.9375,30,-,55.29411697,-,837,0.54434144,9.07235813,-,5578.151403,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,27.96170364,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:06.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,-10.9375,30,-,52.15686417,-,837,0.54434144,9.07235813,-,5578.151403,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:07.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,0,30,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:08.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,0,30,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:09.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,0,30,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:10.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,0,30,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:11.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,140.7102966,173.9996349,37.28227152,36.07843018,0,30,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,43.5182457,8.7066679,11.48521137,7.61000013,122.9328919,24.59510612,-,-,24.85484768,-,-,14.03753281,7.12361097,39.65404892,-0.19622622,-,12.69999981,42,152
29:12.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,134.5728149,173.9996349,37.28227152,36.07843018,0,31,-,52.15686417,-,837,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,33.33872604,8.73571491,11.44702148,9.38000011,94.17718506,24.67716026,-,-,24.85484768,-,-,15.32427883,6.52545691,43.28892136,-0.19622622,-,12.69999981,44,152
29:13.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,134.5728149,173.9996349,37.28227152,36.07843018,0,31,-,26.66666603,-,1089,0.54434144,9.07235813,-,6310.59198,49.48524475,0.03020489,-,10,14.5037738,33.33872604,8.73571491,11.44702148,9.38000011,94.17718506,24.67716026,-,-,5.59234073,-,-,15.32427883,6.52545691,43.28892136,-0.19622622,-,12.69999981,44,152
