Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
26-Feb-2022 12:36:22.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.06085031,0,0,-,-,-,-,-,0.08160162,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:23.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04649393,0,0,-,-,-,-,-,0.06234939,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:24.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04649393,0,0,-,-,-,-,-,0.06234939,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:25.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04649393,0,0,-,-,-,-,-,0.06234939,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:26.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04649393,0,0,-,-,-,-,-,0.06234939,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:27.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:28.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00246316,0,0,-,-,-,-,-,0.00330315,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:29.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00246316,0,0,-,-,-,-,-,0.00330315,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:30.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00246316,0,0,-,-,-,-,-,0.00330315,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:31.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00246316,0,0,-,-,-,-,-,0.00330315,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:32.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:33.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:34.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:35.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00412805,0,0,-,-,-,-,-,0.0055358,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:36.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00388155,0,0,-,-,-,-,-,0.00520525,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:37.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00388155,0,0,-,-,-,-,-,0.00520525,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:38.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.04473886,0,0,-,-,-,-,-,0.0599958,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:39.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03742549,0,0,-,-,-,-,-,0.0501884,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:40.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03742549,0,0,-,-,-,-,-,0.0501884,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:41.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.03742549,0,0,-,-,-,-,-,0.0501884,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:42.805,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:43.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:44.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:45.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00688688,0,0,-,-,-,-,-,0.00923546,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:46.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00688688,0,0,-,-,-,-,-,0.00923546,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:47.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00688688,0,0,-,-,-,-,-,0.00923546,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:48.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00688688,0,0,-,-,-,-,-,0.00923546,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:49.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:50.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00406104,0,0,-,-,-,-,-,0.00544594,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:51.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00406104,0,0,-,-,-,-,-,0.00544594,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:52.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.01043689,0,0,-,-,-,-,-,0.01399609,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:53.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00632969,0,0,-,-,-,-,-,0.00848826,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:54.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00632969,0,0,-,-,-,-,-,0.00848826,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:55.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00632969,0,0,-,-,-,-,-,0.00848826,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:56.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,0.00632969,0,0,-,-,-,-,-,0.00848826,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:57.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:58.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:36:59.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:00.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:01.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:02.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:03.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:04.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:05.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:06.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:07.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:08.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:09.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:10.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:11.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:12.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:13.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:14.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:15.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:16.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:17.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:18.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:19.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:20.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:21.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:22.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:23.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:24.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:25.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:26.799,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
26-Feb-2022 12:37:27.798,-,190,6,128,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9,-,0,0,-,-,-,-,-,-,9,14.79384928,0,4.48943329,22.27406311,-,0,12.68201447,-,-,190,0,11.37254906,-,4.19420242,11.84802914,0.09384926,-,11.5,-
