Device Time, 0-100kph Time(s),0100,011c obd standards vehicle conforms to,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
29-Jan-2022 01:02:00.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,822,-,-,4365.63574219,-,-,-,33,14.93888664,0,8.80865097,11.35223961,13.60999966,0,24.88319588,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:02:02.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,822,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80865097,11.35223961,13.60999966,0,24.88319588,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:02:04.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,822,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80865097,11.35223961,13.60999966,0,24.88319588,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:02:06.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.54901981,822,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80865097,11.35223961,13.60999966,0,24.88319588,-,-,152,48,-,0.23888683,12.69999981,78
29-Jan-2022 01:02:08.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80787849,11.35323524,13.55000019,0,24.88101387,-,-,152,48,-,0.23888683,12.69999981,77
29-Jan-2022 01:02:10.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80787849,11.35323524,13.55000019,0,24.88101387,-,-,152,48,-,0.23888683,12.60000038,77
29-Jan-2022 01:02:12.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80787849,11.35323524,13.55000019,0,24.88101387,-,-,152,48,-,0.23888683,12.60000038,77
29-Jan-2022 01:02:14.200,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,4.70588255,80,12.94117641,820,-,-,4301.81933594,-,-,-,33,14.93888664,0,8.80787849,11.35323524,13.55000019,0,24.88101387,-,-,152,48,-,0.23888683,12.60000038,77
29-Jan-2022 01:02:16.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,4301.81933594,-,-,-,34,14.79384899,0,8.80710793,11.35422897,0,0,24.87883568,-,-,152,0,-,0.09384918,12.19999981,58
29-Jan-2022 01:02:18.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,700.5322876,-,-,-,34,14.79384899,0,8.80710793,11.35422897,0,0,24.87883568,-,-,152,0,-,0.09384918,12.19999981,58
29-Jan-2022 01:02:20.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,700.5322876,-,-,-,34,14.79384899,0,8.80710793,11.35422897,0,0,24.87883568,-,-,152,0,-,0.09384918,12.19999981,58
29-Jan-2022 01:02:22.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,700.5322876,-,-,-,34,14.79384899,0,8.80710793,11.35422897,0,0,24.87883568,-,-,152,0,-,0.09384918,12.19999981,58
29-Jan-2022 01:02:24.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,158.09114075,-,-,-,35,14.79384899,0,8.80633831,11.35522079,0,0,24.8766613,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:26.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,158.09114075,-,-,-,35,14.79384899,0,8.80633831,11.35522079,0,0,24.8766613,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:28.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,158.09114075,-,-,-,35,14.79384899,0,8.80633831,11.35522079,0,0,24.8766613,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:30.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,158.09114075,-,-,-,35,14.79384899,0,8.8055706,11.35621166,0,0,24.87449265,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:32.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,36,14.79384899,0,8.8055706,11.35621166,0,0,24.87449265,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:34.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,36,14.79384899,0,8.8055706,11.35621166,0,0,24.87449265,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:36.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,36,14.79384899,0,8.8055706,11.35621166,0,0,24.87449265,-,-,152,0,-,0.09384918,12,-
29-Jan-2022 01:02:38.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,37,14.79384899,0,8.80480385,11.35720062,0,0,24.8723278,-,-,152,0,-,0.09384918,11.89999962,-
29-Jan-2022 01:02:40.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,37,14.79384899,0,8.80480385,11.35720062,0,0,24.8723278,-,-,152,0,-,0.09384918,11.89999962,-
29-Jan-2022 01:02:42.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,37,14.79384899,0,8.80480385,11.35720062,0,0,24.8723278,-,-,152,0,-,0.09384918,11.89999962,-
29-Jan-2022 01:02:44.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,37,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.89999962,-
29-Jan-2022 01:02:46.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:48.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:50.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:52.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:54.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,0.11391772,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:56.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,0.11391772,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:02:58.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:00.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:02.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:04.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:06.198,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,-,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:08.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,0.06214451,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:10.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,0.0438145,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
29-Jan-2022 01:03:12.199,-,152,6,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.28227234,0,80,0,0,-,-,126.18283081,-,-,0.00372544,38,14.79384899,0,8.804039,11.35818768,0,0,24.87016678,-,-,152,0,-,0.09384918,11.80000019,-
