Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
13:40.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.42214203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,25.88235283,-,706.75,-,-,-,-,-,1.5625,3.125,-,-,42,4.93128309,181.2480011,8.67174244,11.53146744,-,512,24.49644852,0.1171875,1.06359601,0.46000001,-,-,3.10685596,14.50980377,-,9.08400249,11.00813484,25.66102409,-9.76871681,-,13.19999981,-,-,-
13:41.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.42214203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,25.88235283,-,706.75,-,-,-,-,-,1.5625,3.125,-,-,42,4.93128309,181.2480011,8.67174244,11.53146744,-,512,24.49644852,0.1171875,1.06359601,0.46000001,-,-,3.10685596,14.50980377,-,9.08400249,11.00813484,25.66102409,-9.76871681,-,13.19999981,-,-,-
13:42.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.42214203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,25.88235283,-,706.75,-,-,-,-,-,1.5625,3.125,-,-,42,4.93128309,181.2480011,8.67174244,11.53146744,-,512,24.49644852,0.1171875,1.06359601,0.46000001,-,-,3.10685596,14.50980377,-,9.08400249,11.00813484,25.66102409,-9.76871681,-,13.19999981,-,-,-
13:43.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.42214203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,3.125,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,0.1171875,1.06359601,0.46000001,-,-,4.34959834,14.50980377,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.19999981,-,-,-
13:44.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.42214203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,-14.84375,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,0.1171875,1.06359601,0.46000001,-,-,4.34959834,16.86274529,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.10000038,-,-,-
13:45.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,-14.84375,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,-0.05859375,0.98453999,0.46000001,-,-,4.34959834,16.86274529,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.10000038,-,-,-
13:46.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,-14.84375,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,-0.05859375,0.98453999,0.46000001,-,-,4.34959834,16.86274529,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.10000038,-,-,-
13:47.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,-14.84375,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,-0.05859375,0.98453999,0.46000001,-,-,4.34959834,16.86274529,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.10000038,-,-,-
13:48.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,1096,-,-,-,-,-,1.5625,-14.84375,-,-,42,4.78624535,181.2480011,8.67248249,11.5304842,-,512,24.49853706,-0.05859375,0.98453999,0.46000001,-,-,4.34959834,16.86274529,-,9.08663177,11.00494862,25.66845131,-9.91375446,-,13.10000038,-,-,-
13:49.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,41.5686264,-,910,-,-,-,-,-,1.5625,-14.84375,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.05859375,0.98453999,0.46000001,-,-,4.34959834,16.86274529,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.10000038,-,-,-
13:50.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.27583027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.05859375,0.98453999,0.46000001,-,-,3.72822715,18.03921509,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.10000038,-,-,-
13:51.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.1953125,0.95599198,0.46000001,-,-,3.72822715,18.03921509,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.19999981,-,-,-
13:52.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.1953125,0.95599198,0.46000001,-,-,3.72822715,18.03921509,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.19999981,-,-,-
13:53.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.1953125,0.95599198,0.46000001,-,-,3.72822715,18.03921509,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.19999981,-,-,-
13:54.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,5.80150952,181.2480011,8.67322063,11.52950287,-,512,24.5006237,-0.1953125,0.95599198,0.46000001,-,-,3.72822715,18.03921509,-,9.08923626,11.00179577,25.67580795,-8.89849091,-,13.19999981,-,-,-
13:55.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,46.27450943,-,910,-,-,-,-,-,1.5625,-4.6875,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.1953125,0.95599198,0.46000001,-,-,3.72822715,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.19999981,-,-,-
13:56.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.86188412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.1953125,0.95599198,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.19999981,-,-,-
13:57.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.2265625,0.945988,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.30000019,-,-,-
13:58.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.2265625,0.945988,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.30000019,-,-,-
13:59.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.2265625,0.945988,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.30000019,-,-,-
14:00.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.2265625,0.945988,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.30000019,-,-,-
14:01.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,1782.75,-,-,-,-,-,1.5625,-14.84375,-,-,42,7.97707559,181.2480011,8.67395878,11.52852154,-,512,24.50270844,-0.2265625,0.945988,0.46000001,-,-,7.4564543,18.03921509,-,9.09181499,10.99867535,25.68309212,-6.72292423,-,13.30000019,-,-,-
14:02.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,23.52941132,-,2208.25,-,-,-,-,-,1.5625,-14.84375,-,-,42,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,-0.2265625,0.945988,0.46000001,-,-,9.94193907,18.03921509,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:03.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.71682644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,50.98039246,-,2208.25,-,-,-,-,-,1.5625,0.78125,-,-,44,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,-0.2265625,0.945988,0.46000001,-,-,9.94193907,15.68627453,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:04.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,50.98039246,-,2208.25,-,-,-,-,-,1.5625,0.78125,-,-,44,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:05.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,50.98039246,-,2208.25,-,-,-,-,-,1.5625,0.78125,-,-,44,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:06.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,50.98039246,-,2208.25,-,-,-,-,-,1.5625,0.78125,-,-,44,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:07.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.3735504,-,0,-,-,81,-,50.98039246,-,2208.25,-,-,-,-,-,1.5625,0.78125,-,-,44,8.4121888,181.2480011,8.67469692,11.52754116,-,512,24.50479317,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09436893,10.9955864,25.69030762,-6.28781128,-,13.30000019,-,-,-
14:08.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,50.98039246,-,1309,-,-,-,-,-,1.5625,0.78125,-,-,44,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:09.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,28.98285294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,1.79296875,1.99881744,0.46000001,-,-,9.94193907,15.68627453,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:10.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,0.015625,1.00845206,0.46000001,-,-,9.94193907,17.64705849,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:11.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,0.015625,1.00845206,0.46000001,-,-,9.94193907,17.64705849,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:12.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,0.015625,1.00845206,0.46000001,-,-,9.94193907,17.64705849,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:13.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,0.015625,1.00845206,0.46000001,-,-,9.94193907,17.64705849,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:14.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.5838776,-,0,-,-,81,-,21.1764698,-,1309,-,-,-,-,-,1.5625,0,-,-,45,3.62594345,181.2480011,8.67543316,11.52656174,-,512,24.50687408,0.015625,1.00845206,0.46000001,-,-,9.94193907,17.64705849,-,9.09689903,10.99252796,25.69745445,-11.07405663,-,13.30000019,-,-,-
14:15.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.015625,1.00845206,0.46000001,-,-,0.62137119,17.64705849,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13.30000019,-,-,-
14:16.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.62255383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.015625,1.00845206,0.46000001,-,-,0.62137119,14.11764717,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13,-,-,-
14:17.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.0078125,1.00747597,0.46000001,-,-,0.62137119,14.11764717,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13,-,-,-
14:18.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.0078125,1.00747597,0.46000001,-,-,0.62137119,14.11764717,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13,-,-,-
14:19.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.0078125,1.00747597,0.46000001,-,-,0.62137119,14.11764717,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13,-,-,-
14:20.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,723.25,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67617035,11.52558327,-,512,24.508955,0.0078125,1.00747597,0.46000001,-,-,0.62137119,14.11764717,-,9.09940529,10.989501,25.70453453,-10.05879211,-,13,-,-,-
14:21.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,24.70588303,-,690.75,-,-,-,-,-,1.5625,11.71875,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.0078125,1.00747597,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13,-,-,-
14:22.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.60840225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.0078125,1.00747597,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13,-,-,-
14:23.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13.10000038,-,-,-
14:24.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13.10000038,-,-,-
14:25.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13.10000038,-,-,-
14:26.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,181.2480011,8.67690563,11.52460575,-,512,24.51103401,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.1018877,10.9865036,25.71154785,-10.05879211,-,13.10000038,-,-,-
14:27.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.09803963,-,690.75,-,-,-,-,-,1.5625,8.59375,-,-,45,4.64120762,0,8.67655563,11.52507114,-,0,24.5100441,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.09947968,10.9894104,25.70474434,-10.05879211,-,13.10000038,-,-,-
14:28.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.65793419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.0941773,-,0,-,-,81,-,25.49019623,-,685.25,-,-,-,-,-,1.5625,10.9375,-,-,45,4.64120762,0,8.67655563,11.52507114,-,0,24.5100441,0.015625,1.01089203,0.46000001,-,-,0,14.11764717,-,9.09947968,10.9894104,25.70474434,-10.05879211,-,13.10000038,-,-,-
