Device Time, 0-100kph Time(s),0100,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
23-Jan-2022 19:39:04.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.23562622,-,37.28227234,37.64706039,78,13.72549057,1601,-,-,6725.39990234,-,-,-,17,14.79384899,15.13000011,-,-,152,48,-,0.09384918,12.80000019,57
23-Jan-2022 19:39:06.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.23562622,-,37.28227234,37.64706039,78,13.72549057,1601,-,-,6725.39990234,-,-,-,17,14.79384899,15.13000011,-,-,152,48,-,0.09384918,12.80000019,57
23-Jan-2022 19:39:08.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.39312744,-,37.28227234,36.86274719,78,0,1294,-,-,5418.60986328,-,-,-,16,14.79384899,10.35999966,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:39:10.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.39312744,-,37.28227234,36.86274719,78,0,1294,-,-,5418.60986328,-,-,-,16,14.79384899,10.35999966,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:39:12.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.39312744,-,37.28227234,36.86274719,78,0,1294,-,-,5418.60986328,-,-,-,16,14.79384899,10.35999966,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:39:14.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.39312744,-,37.28227234,36.86274719,78,0,1294,-,-,5418.60986328,-,-,-,16,14.79384899,10.35999966,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:39:16.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,78,0,1294,-,-,5418.60986328,-,-,-,16,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:39:18.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.47058868,78,18.8235302,1083,-,-,5895.78417969,-,-,-,16,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:39:20.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.47058868,78,18.8235302,1083,-,-,5895.78417969,-,-,-,16,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:39:22.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.47058868,78,18.8235302,1083,-,-,5895.78417969,-,-,-,16,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:39:24.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.47058868,78,18.8235302,1083,-,-,5895.78417969,-,-,-,16,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:39:26.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.47058868,78,18.8235302,771,-,-,5895.78417969,-,-,-,16,14.64881134,8.47000027,-,-,152,48,-,-0.05118847,12.69999981,41
23-Jan-2022 19:39:28.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,66.27451324,771,-,-,4716.62744141,-,-,-,16,14.64881134,8.47000027,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:30.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,66.27451324,771,-,-,4716.62744141,-,-,-,16,14.64881134,8.47000027,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:32.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,66.27451324,771,-,-,4716.62744141,-,-,-,16,14.64881134,8.47000027,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,66.27451324,771,-,-,4716.62744141,-,-,-,16,14.64881134,8.47000027,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:36.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,87.05882263,791,-,-,4716.62744141,-,-,-,17,14.64881134,6.86000013,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:38.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,87.05882263,791,-,-,4908.07714844,-,-,-,17,14.64881134,6.86000013,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:40.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,87.05882263,791,-,-,4908.07714844,-,-,-,17,14.64881134,6.86000013,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:42.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,87.05882263,791,-,-,4908.07714844,-,-,-,17,14.64881134,6.86000013,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:44.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,34.50980377,78,87.05882263,791,-,-,4908.07714844,-,-,-,17,14.64881134,6.86000013,-,-,152,48,-,-0.05118847,12.80000019,41
23-Jan-2022 19:39:46.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,79,60,1171,-,-,4908.07714844,-,-,-,17,14.93888664,17.04999924,-,-,152,48,-,0.23888683,12.69999981,54
23-Jan-2022 19:39:48.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,79,60,1171,-,-,7681.19873047,-,-,-,17,14.93888664,17.04999924,-,-,152,48,-,0.23888683,12.69999981,54
23-Jan-2022 19:39:50.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,79,60,1171,-,-,7681.19873047,-,-,-,17,14.93888664,17.04999924,-,-,152,48,-,0.23888683,12.69999981,54
23-Jan-2022 19:39:52.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,79,60,1171,-,-,7681.19873047,-,-,-,17,14.93888664,17.04999924,-,-,152,48,-,0.23888683,12.69999981,54
23-Jan-2022 19:39:54.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.30308533,-,37.28227234,36.86274719,79,60,1171,-,-,7681.19873047,-,-,-,17,14.79384899,17.04999924,-,-,152,48,-,0.09384918,12.69999981,54
23-Jan-2022 19:39:56.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.60520935,-,37.28227234,36.47058868,79,0,1205,-,-,4684.71875,-,-,-,17,14.79384899,9.02000046,-,-,152,48,-,0.09384918,12.69999981,49
23-Jan-2022 19:39:58.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.60520935,-,37.28227234,36.47058868,79,0,1205,-,-,4684.71875,-,-,-,17,14.79384899,9.02000046,-,-,152,48,-,0.09384918,12.69999981,49
23-Jan-2022 19:40:00.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.60520935,-,37.28227234,36.47058868,79,0,1205,-,-,4684.71875,-,-,-,17,14.79384899,9.02000046,-,-,152,48,-,0.09384918,12.69999981,49
23-Jan-2022 19:40:02.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.60520935,-,37.28227234,36.47058868,79,0,1205,-,-,4684.71875,-,-,-,17,14.79384899,9.02000046,-,-,152,48,-,0.09384918,12.69999981,49
23-Jan-2022 19:40:04.495,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,36.47058868,79,0,1205,-,-,4684.71875,-,-,-,17,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.69999981,43
23-Jan-2022 19:40:06.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.11764908,79,52.54901886,804,-,-,4429.45263672,-,-,-,17,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.80000019,43
23-Jan-2022 19:40:08.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.11764908,79,52.54901886,804,-,-,4429.45263672,-,-,-,17,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.80000019,43
23-Jan-2022 19:40:10.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.11764908,79,52.54901886,804,-,-,4429.45263672,-,-,-,17,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.80000019,43
23-Jan-2022 19:40:12.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.11764908,79,52.54901886,804,-,-,4429.45263672,-,-,-,17,14.64881134,6.55000019,-,-,152,48,-,-0.05118847,12.80000019,43
23-Jan-2022 19:40:14.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.11764908,79,52.54901886,816,-,-,4429.45263672,-,-,-,17,14.64881134,6.69000006,-,-,152,48,-,-0.05118847,12.80000019,42
23-Jan-2022 19:40:16.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,36.86274719,79,45.09804153,816,-,-,4397.54443359,-,-,-,17,14.64881134,6.69000006,-,-,152,48,-,-0.05118847,12.80000019,42
23-Jan-2022 19:40:18.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,36.86274719,79,45.09804153,816,-,-,4397.54443359,-,-,-,17,14.64881134,6.69000006,-,-,152,48,-,-0.05118847,12.80000019,42
23-Jan-2022 19:40:20.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,36.86274719,79,45.09804153,816,-,-,4397.54443359,-,-,-,17,14.64881134,6.69000006,-,-,152,48,-,-0.05118847,12.80000019,42
23-Jan-2022 19:40:22.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,36.86274719,79,45.09804153,816,-,-,4397.54443359,-,-,-,17,14.64881134,6.69000006,-,-,152,48,-,-0.05118847,12.80000019,42
23-Jan-2022 19:40:24.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.50980377,79,48.23529434,799,-,-,4397.54443359,-,-,-,17,14.64881134,6.26999998,-,-,152,48,-,-0.05118847,12.80000019,40
23-Jan-2022 19:40:26.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.50980377,79,48.23529434,799,-,-,4493.26904297,-,-,-,17,14.64881134,6.26999998,-,-,152,48,-,-0.05118847,12.69999981,40
23-Jan-2022 19:40:28.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.50980377,79,48.23529434,799,-,-,4493.26904297,-,-,-,17,14.64881134,6.26999998,-,-,152,48,-,-0.05118847,12.69999981,40
23-Jan-2022 19:40:30.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.50980377,79,48.23529434,799,-,-,4493.26904297,-,-,-,17,14.64881134,6.26999998,-,-,152,48,-,-0.05118847,12.69999981,40
23-Jan-2022 19:40:32.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,34.50980377,79,48.23529434,799,-,-,4493.26904297,-,-,-,17,14.64881134,6.26999998,-,-,152,48,-,-0.05118847,12.69999981,40
23-Jan-2022 19:40:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,48.23529434,79,80.78431702,1767,-,-,14661.86523438,-,-,-,19,17.11445236,37.97000122,-,-,152,48,-,2.41445255,12.80000019,75
23-Jan-2022 19:40:36.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,48.23529434,79,80.78431702,1767,-,-,14661.86523438,-,-,-,19,17.11445236,37.97000122,-,-,152,48,-,2.41445255,12.80000019,75
23-Jan-2022 19:40:38.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,48.23529434,79,80.78431702,1767,-,-,14661.86523438,-,-,-,19,17.11445236,37.97000122,-,-,152,48,-,2.41445255,12.80000019,75
23-Jan-2022 19:40:40.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,48.23529434,79,80.78431702,1767,-,-,14661.86523438,-,-,-,19,17.11445236,37.97000122,-,-,152,48,-,2.41445255,12.80000019,75
23-Jan-2022 19:40:42.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.59690857,-,37.28227234,48.23529434,79,80.78431702,1767,-,-,14661.86523438,-,-,-,19,17.69460487,37.97000122,-,-,152,48,-,2.99460506,12.80000019,75
23-Jan-2022 19:40:44.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.81329346,-,37.28227234,4.70588255,79,84.70588684,1567,-,-,17434.98632812,-,-,-,24,17.69460487,37.25,-,-,152,48,-,2.99460506,12.69999981,76
23-Jan-2022 19:40:46.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.81329346,-,37.28227234,4.70588255,79,84.70588684,1567,-,-,17434.98632812,-,-,-,24,17.69460487,37.25,-,-,152,48,-,2.99460506,12.69999981,76
23-Jan-2022 19:40:48.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.81329346,-,37.28227234,4.70588255,79,84.70588684,1567,-,-,17434.98632812,-,-,-,24,17.69460487,37.25,-,-,152,48,-,2.99460506,12.69999981,76
23-Jan-2022 19:40:50.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.81329346,-,37.28227234,4.70588255,79,84.70588684,1567,-,-,17434.98632812,-,-,-,24,17.69460487,37.25,-,-,152,48,-,2.99460506,12.69999981,76
23-Jan-2022 19:40:52.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.08699036,-,37.28227234,4.70588255,79,84.70588684,1714,-,-,17434.98632812,-,-,-,24,17.25949097,31.90999985,-,-,152,48,-,2.55949116,12.69999981,77
23-Jan-2022 19:40:54.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.08699036,-,37.28227234,34.50980377,79,62.74509811,1714,-,-,15300.03125,-,-,-,27,17.25949097,31.90999985,-,-,152,48,-,2.55949116,12.69999981,77
23-Jan-2022 19:40:56.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.08699036,-,37.28227234,34.50980377,79,62.74509811,1714,-,-,15300.03125,-,-,-,27,17.25949097,31.90999985,-,-,152,48,-,2.55949116,12.69999981,77
23-Jan-2022 19:40:58.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.08699036,-,37.28227234,34.50980377,79,62.74509811,1714,-,-,15300.03125,-,-,-,27,17.25949097,31.90999985,-,-,152,48,-,2.55949116,12.69999981,77
23-Jan-2022 19:41:00.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152.08699036,-,37.28227234,34.50980377,79,62.74509811,1714,-,-,15300.03125,-,-,-,27,17.25949097,31.90999985,-,-,152,48,-,2.55949116,12.69999981,77
23-Jan-2022 19:41:02.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.83483887,-,37.28227234,34.50980377,79,0,1725,-,-,15300.03125,-,-,-,27,14.79384899,13.18999958,-,-,152,48,-,0.09384918,12.69999981,67
23-Jan-2022 19:41:04.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.83483887,-,37.28227234,37.25490189,79,0,1725,-,-,7234.48242188,-,-,-,25,14.79384899,13.18999958,-,-,152,48,-,0.09384918,12.69999981,67
23-Jan-2022 19:41:06.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.83483887,-,37.28227234,37.25490189,79,0,1725,-,-,7234.48242188,-,-,-,25,14.79384899,13.18999958,-,-,152,48,-,0.09384918,12.69999981,67
23-Jan-2022 19:41:08.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.83483887,-,37.28227234,37.25490189,79,0,1725,-,-,7234.48242188,-,-,-,25,14.79384899,13.18999958,-,-,152,48,-,0.09384918,12.69999981,67
23-Jan-2022 19:41:10.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.83483887,-,37.28227234,37.25490189,79,0,1725,-,-,7234.48242188,-,-,-,25,14.79384899,13.18999958,-,-,152,48,-,0.09384918,12.69999981,67
23-Jan-2022 19:41:12.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.87594604,-,37.28227234,36.47058868,79,0,1538,-,-,7234.48242188,-,-,-,23,14.79384899,12.18999958,-,-,152,48,-,0.09384918,12.69999981,58
23-Jan-2022 19:41:14.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.87594604,-,37.28227234,36.47058868,79,0,1538,-,-,6533.95019531,-,-,-,23,14.79384899,12.18999958,-,-,152,48,-,0.09384918,12.80000019,58
23-Jan-2022 19:41:16.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.87594604,-,37.28227234,36.47058868,79,0,1538,-,-,6533.95019531,-,-,-,23,14.79384899,12.18999958,-,-,152,48,-,0.09384918,12.80000019,58
23-Jan-2022 19:41:18.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.87594604,-,37.28227234,36.47058868,79,0,1538,-,-,6533.95019531,-,-,-,23,14.79384899,12.18999958,-,-,152,48,-,0.09384918,12.80000019,58
23-Jan-2022 19:41:20.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148.87594604,-,37.28227234,36.47058868,78,0,1538,-,-,6533.95019531,-,-,-,23,14.79384899,12.18999958,-,-,152,48,-,0.09384918,12.80000019,58
23-Jan-2022 19:41:22.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.96728516,-,37.28227234,36.47058868,78,0,1362,-,-,6087.23388672,-,-,-,21,14.79384899,11.13000011,-,-,152,48,-,0.09384918,12.69999981,52
23-Jan-2022 19:41:24.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.96728516,-,37.28227234,36.47058868,78,0,1362,-,-,6087.23388672,-,-,-,21,14.79384899,11.13000011,-,-,152,48,-,0.09384918,12.69999981,52
23-Jan-2022 19:41:26.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.96728516,-,37.28227234,36.47058868,78,0,1362,-,-,6087.23388672,-,-,-,21,14.79384899,11.13000011,-,-,152,48,-,0.09384918,12.69999981,52
23-Jan-2022 19:41:28.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.96728516,-,37.28227234,36.47058868,78,0,1362,-,-,6087.23388672,-,-,-,21,14.79384899,11.13000011,-,-,152,48,-,0.09384918,12.69999981,52
23-Jan-2022 19:41:30.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.96728516,-,37.28227234,36.47058868,78,0,1362,-,-,6087.23388672,-,-,-,21,14.79384899,11.13000011,-,-,152,48,-,0.09384918,12.69999981,52
23-Jan-2022 19:41:32.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145.10693359,-,37.28227234,34.11764908,78,89.80392456,1369,-,-,10518.13671875,-,-,-,21,14.79384899,13.75,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:41:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145.10693359,-,37.28227234,34.11764908,78,89.80392456,1369,-,-,10518.13671875,-,-,-,21,14.79384899,13.75,-,-,152,48,-,0.09384918,12.69999981,50
23-Jan-2022 19:41:36.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145.10693359,-,37.28227234,34.11764908,78,89.80392456,1369,-,-,10518.13671875,-,-,-,21,14.79384899,13.75,-,-,152,48,-,0.09384918,12.69999981,50
