Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
45:32.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:33.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:34.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:35.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:36.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:37.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:38.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:39.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:40.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:41.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:42.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:43.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:44.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:45.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:46.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:47.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:48.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:49.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:50.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:51.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:52.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:53.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:54.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:55.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:56.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:57.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:58.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
45:59.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:00.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:01.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:02.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:03.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:04.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:05.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:06.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:07.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:08.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:09.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:10.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:11.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:12.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:13.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:14.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:15.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:16.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:17.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:18.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:19.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:20.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:21.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
46:22.7,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.31120968,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.0830841,-,0,-,-,85,-,23.52941132,-,0,-,-,-,-,-,1.5625,9.375,-,-,36,4.49616988,0,8.68475437,11.51419163,-,0,24.53320312,-0.046875,0.98698002,0.60000002,-,-,0,16.47058868,-,9.25433636,10.80552101,26.14219093,-10.20382977,-,11.69999981,-,-,-
