GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Voltage (OBD Adapter)(V)
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:55.283,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:55.284,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:56.096,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:57.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:58.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:07:59.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:00.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:01.075,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:02.088,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:03.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:04.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:05.096,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:06.103,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:07.102,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:10.118,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:10.120,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:10.121,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:11.090,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:12.104,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:13.089,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:14.105,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:15.105,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:16.081,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:17.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:18.104,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:19.088,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:21.661,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:21.662,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:22.073,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.112,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.125,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.127,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.128,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.130,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:28.131,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:29.105,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:30.071,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:31.380,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:32.070,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:33.069,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:34.107,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:35.102,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:36.102,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:37.095,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:41.623,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:41.625,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:41.626,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:41.627,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:42.099,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:43.554,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:44.097,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:45.106,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:46.892,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:47.099,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:48.810,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:49.105,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.945,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.947,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.948,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.960,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.963,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.965,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.966,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.968,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:58.969,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:08:59.106,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:00.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.836,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.837,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.843,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.848,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.851,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.854,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.855,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.856,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.857,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.858,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:11.859,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:15.048,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:15.049,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:15.054,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:15.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:16.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:17.086,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:18.088,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:19.106,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:20.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:21.103,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:22.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:23.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:24.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:25.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:26.106,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:27.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:28.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:29.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:30.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:31.104,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:32.103,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:33.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:34.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:35.105,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:36.106,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:37.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:38.070,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:39.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:40.101,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:41.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:42.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:43.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
Tue Jan 11 16:06:09 GMT 2022,11-Jan-2022 16:09:44.100,-9.18641,51.95653000000001,0.60428387,3.0,185.6,233.24,5.066,-4.057,7.033,-0.0065685874,0.0,0.0,11.699999809265137,-0.006568587385118008,-,5.0
